branch_id,from_bus_id,to_bus_id,dist,branch_device_type,cost
102598,3006030,3007274,59.6454653,Line,74.09374571
102599,3006173,3006031,23.18815363,Line,52.80945961
102600,3006032,3006207,14.54732977,Line,33.13056469
102601,3006217,3006032,6.561622129,Line,14.94365288
102602,3006034,3006033,0,Transformer,99999
102603,3006107,3006033,52.77195881,Line,44.12371138
102604,3006033,3006342,8.648631479,Line,7.231297223
102605,3006035,3006034,0,Transformer,99999
102606,3006035,3006034,0,Transformer,99999
102607,3006108,3006034,52.77195881,Line,65.55522834
102608,3006034,3006119,23.17478284,Line,28.78855011
102609,3006034,3006255,25.49090178,Line,31.6657165
102610,3006034,3006343,8.648631479,Line,10.74364159
102611,3006061,3006035,9.799133885,Line,22.31686806
102612,3006061,3006035,9.799133885,Line,22.31686806
102613,3006123,3006035,10.385419,Line,23.65209297
102614,3006123,3006035,10.385419,Line,23.65209297
102615,3006035,3006306,15.85850997,Line,36.11668936
102616,3006037,3006036,0,Transformer,99999
102617,3006037,3006036,0,Transformer,99999
102618,3006037,3006036,0,Transformer,99999
102619,3006036,3006067,25.96550327,Line,32.25528356
102620,3006036,3006142,18.50757047,Line,22.99077076
102621,3006036,3006142,18.50757047,Line,22.99077076
102622,3006287,3006036,21.52612048,Line,26.74052233
102623,3006036,3006334,26.56855345,Line,33.00441422
102624,3006094,3006037,4.994130396,Line,11.37379593
102625,3006094,3006037,4.994130396,Line,11.37379593
102626,3006220,3006037,5.376859976,Line,12.2454368
102627,3006220,3006037,5.376859976,Line,12.2454368
102628,3006220,3006037,5.376859976,Line,12.2454368
102629,3006039,3006038,0,Transformer,99999
102630,3006041,3006038,0,Transformer,99999
102631,3006042,3006038,0,Transformer,99999
102632,3006038,3006066,81.975197,Line,68.54113461
102633,3006254,3006038,18.91493374,Line,15.81516199
102634,3006349,3006038,12.84227773,Line,10.73769041
102635,3006040,3006039,0,Transformer,99999
102636,3006040,3006039,0,Transformer,99999
102637,3006222,3006039,9.710119206,Line,12.06225988
102638,3006040,3006224,12.35756672,Line,28.14352668
102639,3006043,3006236,8.567751356,Line,19.51247721
102640,3006043,3006236,8.567751356,Line,19.51247721
102641,3006335,3006043,4.763301237,Line,10.84809805
102642,3006335,3006043,4.763301237,Line,10.84809805
102643,3006044,3006203,8.210999482,Line,18.69999882
102644,3006204,3006044,3.566252277,Line,8.121899595
102645,3006044,3006284,7.910841026,Line,18.01640813
102646,3006044,3006323,4.602563733,Line,10.4820292
102647,3006044,3006323,4.602563733,Line,10.4820292
102648,3006046,3006045,0,Transformer,99999
102649,3006048,3006045,0,Transformer,99999
102650,3006049,3006045,0,Transformer,99999
102651,3006050,3006045,0,Transformer,99999
102652,3006051,3006045,0,Transformer,99999
102653,3006052,3006045,0,Transformer,99999
102654,3006053,3006045,0,Transformer,99999
102655,3006054,3006045,0,Transformer,99999
102656,3006066,3006045,45.80201803,Line,38.2960017
102657,3006210,3006045,110.7561992,Line,92.60551773
102658,3006045,3006234,23.76540334,Line,19.87073858
102659,3006047,3006046,0,Transformer,99999
102660,3006047,3006046,0,Transformer,99999
102661,3006198,3006046,10.60491301,Line,13.17380498
102662,3006046,3006285,31.3524575,Line,38.94715217
102663,3006047,3006150,7.363109651,Line,16.76898678
102664,3006047,3006150,7.363109651,Line,16.76898678
102665,3006291,3006047,4.098789033,Line,9.334716223
102666,3006291,3006047,4.098789033,Line,9.334716223
102667,3006226,3006055,31.1053407,Line,70.84032044
102668,3006055,3006286,15.26153858,Line,34.75712721
102669,3006057,3006056,0,Transformer,99999
102670,3006056,3006066,10.59814648,Line,8.861326484
102671,3006161,3006056,14.89970438,Line,12.45794681
102672,3006298,3006056,6.440376333,Line,5.384930044
102673,3006058,3006057,0,Transformer,99999
102674,3006058,3006057,0,Transformer,99999
102675,3006067,3006057,10.59814648,Line,13.16539935
102676,3006057,3006177,66.58942003,Line,82.71977643
102677,3006058,3006124,13.46081179,Line,30.6560931
102678,3006058,3006124,13.46081179,Line,30.6560931
102679,3006058,3006124,13.46081179,Line,30.6560931
102680,3006300,3006058,6.440376333,Line,14.66752374
102681,3006357,3006059,22.76824407,Line,51.85314383
102682,3006060,3006157,16.75531709,Line,38.15910726
102683,3006314,3006060,8.634779947,Line,19.66513032
102684,3006061,3006219,6.635617878,Line,15.11217322
102685,3006061,3006224,8.697164023,Line,19.80720585
102686,3006063,3006062,0,Transformer,99999
102687,3006075,3006062,46.58014297,Line,38.94660784
102688,3007199,3006062,75.25469892,Line,62.92198906
102689,3006064,3006063,0,Transformer,99999
102690,3006063,3006192,44.36992781,Line,55.11792275
102691,3008094,3006063,40.70907381,Line,50.57027803
102692,3006064,3006341,17.88067449,Line,40.722033
102693,3006065,3006262,13.50482148,Line,30.75632222
102694,3006067,3006066,0,Transformer,99999
102695,3006069,3006066,0,Transformer,99999
102696,3006070,3006066,0,Transformer,99999
102697,3006071,3006066,0,Transformer,99999
102698,3006072,3006066,0,Transformer,99999
102699,3006073,3006066,0,Transformer,99999
102700,3006074,3006066,0,Transformer,99999
102701,3006068,3006067,0,Transformer,99999
102702,3006068,3006067,0,Transformer,99999
102703,3006279,3006067,21.78364946,Line,27.06043411
102704,3006076,3006075,0,Transformer,99999
102705,3006078,3006075,0,Transformer,99999
102706,3006079,3006075,0,Transformer,99999
102707,3006080,3006075,0,Transformer,99999
102708,3006075,3006101,26.48379379,Line,22.14364029
102709,3007018,3006075,119.6389614,Line,100.0325764
102710,3006077,3006076,0,Transformer,99999
102711,3006102,3006076,26.48379379,Line,32.89912272
102712,3006188,3006076,39.86076895,Line,49.51648317
102713,3006077,3006135,14.838567,Line,33.79383788
102714,3006077,3006311,13.76419496,Line,31.34702786
102715,3006082,3006081,0,Transformer,99999
102716,3006083,3006081,0,Transformer,99999
102717,3006081,3006156,5.496640422,Line,12.5182287
102718,3006212,3006081,7.737319709,Line,17.62122501
102719,3006085,3006084,0,Transformer,99999
102720,3006086,3006084,0,Transformer,99999
102721,3006087,3006084,0,Transformer,99999
102722,3006088,3006084,0,Transformer,99999
102723,3006089,3006084,0,Transformer,99999
102724,3006090,3006084,0,Transformer,99999
102725,3006084,3006136,11.76456189,Line,26.7929981
102726,3006084,3006355,4.212215101,Line,9.593036463
102727,3006091,3006176,13.58971858,Line,30.94966964
102728,3006251,3006091,10.82451722,Line,24.65210962
102729,3006265,3006092,40.86119014,Line,93.05861109
102730,3006092,3006340,28.2890626,Line,64.42643657
102731,3006094,3006093,7.45110474,Line,16.96938968
102732,3006093,3006191,7.158323483,Line,16.30260007
102733,3006094,3006352,6.83796788,Line,15.57301173
102734,3006094,3006352,6.83796788,Line,15.57301173
102735,3006116,3006095,18.74183132,Line,42.68325974
102736,3006095,3006353,9.705066508,Line,22.10263594
102737,3006095,3006353,9.705066508,Line,22.10263594
102738,3006095,3006358,13.00147262,Line,29.60997905
102739,3006196,3006096,28.71900935,Line,65.40561135
102740,3006096,3006202,30.65334689,Line,69.81093495
102741,3006096,3006340,39.24521678,Line,89.3783405
102742,3006097,3006220,8.033568119,Line,18.29591083
102743,3006097,3006220,8.033568119,Line,18.29591083
102744,3006097,3006225,13.91148006,Line,31.68245976
102745,3006098,3006123,6.9646602,Line,15.86154497
102746,3006098,3006123,6.9646602,Line,15.86154497
102747,3006098,3006208,4.774893469,Line,10.87449858
102748,3006098,3006289,7.352512657,Line,16.74485284
102749,3006099,3006204,4.594869305,Line,10.46450566
102750,3006099,3006225,5.353016355,Line,12.19113456
102751,3006099,3006310,8.889015071,Line,20.2441337
102752,3006100,3006128,28.88404172,Line,65.78146147
102753,3006180,3006100,12.73061961,Line,28.99312956
102754,3006283,3006100,9.773595539,Line,22.2587062
102755,3006102,3006101,0,Transformer,99999
102756,3006104,3006101,0,Transformer,99999
102757,3006105,3006101,0,Transformer,99999
102758,3006106,3006101,0,Transformer,99999
102759,3006103,3006102,0,Transformer,99999
102760,3006103,3006117,18.92689747,Line,43.10473543
102761,3006103,3006117,18.92689747,Line,43.10473543
102762,3006103,3006183,15.67967367,Line,35.70940174
102763,3006108,3006107,0,Transformer,99999
102764,3006110,3006107,0,Transformer,99999
102765,3006111,3006107,0,Transformer,99999
102766,3006107,3008082,87.77281093,Line,73.3886379
102767,3006109,3006108,0,Transformer,99999
102768,3006108,3006192,37.23231028,Line,46.25131711
102769,3006338,3006109,26.87662369,Line,61.20970198
102770,3006113,3006175,1.704284639,Line,3.881393587
102771,3006113,3006175,1.704284639,Line,3.881393587
102772,3006113,3006345,3.439615066,Line,7.833491868
102773,3006114,3006204,13.71383102,Line,31.23232738
102774,3006114,3006261,8.918271363,Line,20.31076294
102775,3006159,3006115,9.502192518,Line,21.64060408
102776,3006159,3006115,9.502192518,Line,21.64060408
102777,3006115,3006191,11.32869153,Line,25.80033267
102778,3006115,3006225,16.42968399,Line,37.41749977
102779,3006115,3006250,4.166891155,Line,9.489814226
102780,3006181,3006116,19.34959548,Line,44.0674017
102781,3006119,3006118,0,Transformer,99999
102782,3006118,3006349,11.97290327,Line,10.01078869
102783,3006120,3006119,0,Transformer,99999
102784,3006120,3006119,0,Transformer,99999
102785,3006119,3006354,10.03534001,Line,12.46626089
102786,3006290,3006120,7.383609162,Line,16.81567304
102787,3006290,3006120,7.383609162,Line,16.81567304
102788,3006121,3006174,10.14997208,Line,23.11587845
102789,3006121,3006179,16.52582507,Line,37.6364546
102790,3006220,3006121,7.033794677,Line,16.01899409
102791,3006220,3006121,7.033794677,Line,16.01899409
102792,3006122,3006327,21.50125532,Line,48.96766221
102793,3007337,3006122,40.14191305,Line,91.42050592
102794,3006233,3006123,7.008894834,Line,15.96228637
102795,3006124,3006131,24.5515132,Line,55.91441929
102796,3006191,3006124,18.33389285,Line,41.75420732
102797,3006124,3006314,25.38522158,Line,57.81313403
102798,3006180,3006125,7.970487883,Line,18.15224984
102799,3006125,3006322,24.57923939,Line,55.97756382
102800,3006126,3006130,5.246120124,Line,11.94768558
102801,3006126,3006176,15.7736877,Line,35.92351236
102802,3006126,3006176,15.7736877,Line,35.92351236
102803,3006126,3006313,15.86084299,Line,36.12200267
102804,3006127,3006237,24.91821929,Line,56.74956774
102805,3006338,3006127,22.44415782,Line,51.11505923
102806,3006127,3008102,24.28357899,Line,55.30421717
102807,3006128,3006276,11.19543509,Line,25.4968501
102808,3006129,3006309,32.65770207,Line,74.375719
102809,3006129,3006336,21.62611428,Line,49.2520201
102810,3006130,3006230,29.43733121,Line,67.04154106
102811,3006130,3006231,6.994253816,Line,15.92894244
102812,3006131,3006251,17.83508193,Line,40.618199
102813,3006132,3006137,16.09355548,Line,36.6519897
102814,3006175,3006132,4.534649633,Line,10.32735941
102815,3006190,3006133,19.47853482,Line,44.36105239
102816,3006134,3006140,14.66566939,Line,33.40007522
102817,3006134,3006358,20.36783152,Line,46.38636577
102818,3006195,3006135,23.97371104,Line,54.59851375
102819,3006358,3006136,12.97365869,Line,29.54663471
102820,3006137,3006184,12.45782429,Line,28.37185655
102821,3006137,3006217,5.391481124,Line,12.27873548
102822,3006157,3006138,26.0073313,Line,59.22994706
102823,3006138,3006286,27.31893812,Line,62.21704334
102824,3006139,3006339,30.78639402,Line,70.11394084
102825,3006142,3006141,0,Transformer,99999
102826,3006142,3006141,0,Transformer,99999
102827,3006144,3006141,0,Transformer,99999
102828,3006145,3006141,0,Transformer,99999
102829,3006146,3006141,0,Transformer,99999
102830,3006147,3006141,0,Transformer,99999
102831,3006148,3006141,0,Transformer,99999
102832,3006149,3006141,0,Transformer,99999
102833,3006141,3006161,40.19964209,Line,33.61174088
102834,3006141,3006197,23.34723943,Line,19.5211032
102835,3006239,3006141,19.52114435,Line,16.32202705
102836,3006143,3006142,0,Transformer,99999
102837,3006143,3006142,0,Transformer,99999
102838,3006143,3006142,0,Transformer,99999
102839,3006142,3006162,40.19964209,Line,49.93744359
102840,3006143,3006284,13.47670293,Line,30.6922841
102841,3006143,3006284,13.47670293,Line,30.6922841
102842,3006312,3006143,4.706953671,Line,10.71977026
102843,3006312,3006143,4.706953671,Line,10.71977026
102844,3006312,3006143,4.706953671,Line,10.71977026
102845,3006312,3006143,4.706953671,Line,10.71977026
102846,3006150,3006356,8.961225225,Line,20.40858747
102847,3006150,3006356,8.961225225,Line,20.40858747
102848,3006190,3006151,19.82429545,Line,45.14849895
102849,3006151,3006311,27.35020302,Line,62.28824704
102850,3006327,3006151,34.95820413,Line,79.61495764
102851,3006153,3006152,0,Transformer,99999
102852,3006152,3006177,38.02780692,Line,47.23951171
102853,3006152,3006198,26.33975204,Line,32.72018887
102854,3006241,3006153,9.673187301,Line,22.03003319
102855,3006241,3006153,9.673187301,Line,22.03003319
102856,3006153,3006324,13.43773758,Line,30.60354314
102857,3006153,3006324,13.43773758,Line,30.60354314
102858,3006176,3006154,15.82093996,Line,36.03112621
102859,3006252,3006154,29.29657229,Line,66.7209721
102860,3006155,3006284,16.81440026,Line,38.29366519
102861,3006156,3006282,19.16386685,Line,43.64441726
102862,3006158,3006341,19.46681037,Line,44.33435074
102863,3008104,3006158,15.83797454,Line,36.06992132
102864,3006281,3006159,2.753656653,Line,6.27126774
102865,3006160,3006175,4.749615208,Line,10.81692904
102866,3006160,3006175,4.749615208,Line,10.81692904
102867,3006160,3006233,7.000020298,Line,15.94207521
102868,3006160,3006330,9.585251858,Line,21.82976614
102869,3006162,3006161,0,Transformer,99999
102870,3006164,3006161,0,Transformer,99999
102871,3006165,3006161,0,Transformer,99999
102872,3006166,3006161,0,Transformer,99999
102873,3006167,3006161,0,Transformer,99999
102874,3006161,3007018,112.4472666,Line,94.01945365
102875,3006163,3006162,0,Transformer,99999
102876,3006162,3006277,38.18107231,Line,47.42990349
102877,3006279,3006162,6.593381194,Line,8.190535645
102878,3006280,3006163,6.593381194,Line,15.01598202
102879,3006168,3006209,24.03019739,Line,54.72715761
102880,3006168,3006261,2.038921715,Line,4.643507011
102881,3006170,3006169,0,Transformer,99999
102882,3006169,3006239,50.15220993,Line,41.93328589
102883,3006171,3006170,0,Transformer,99999
102884,3006170,3006235,15.87400795,Line,19.71926453
102885,3006308,3006170,25.84998348,Line,32.11178072
102886,3006170,3006334,26.96175155,Line,33.49285907
102887,3006236,3006171,15.87400795,Line,36.15198497
102888,3006173,3006172,0,Transformer,99999
102889,3006173,3006265,4.587905233,Line,10.44864546
102890,3007020,3006173,26.67446529,Line,60.74929983
102891,3006174,3006203,5.728078797,Line,13.04531403
102892,3006174,3006250,4.461351085,Line,10.1604269
102893,3006174,3006320,8.166220166,Line,18.59801694
102894,3006174,3006320,8.166220166,Line,18.59801694
102895,3006175,3006194,17.27913548,Line,39.35206839
102896,3006175,3006289,8.157300953,Line,18.57770403
102897,3006230,3006176,26.56892879,Line,60.50894756
102898,3006178,3006177,0,Transformer,99999
102899,3006178,3006177,0,Transformer,99999
102900,3006235,3006177,15.22778019,Line,18.91649713
102901,3006177,3006287,23.9489657,Line,29.75026795
102902,3006177,3006299,72.29679851,Line,89.80968759
102903,3006177,3006308,41.19952979,Line,51.17954011
102904,3006334,3006177,7.790047524,Line,9.67707767
102905,3006178,3006209,12.18892661,Line,27.75946019
102906,3006332,3006178,8.10072262,Line,18.44885069
102907,3006291,3006179,5.582675286,Line,12.71416732
102908,3006182,3006201,6.622780699,Line,15.08293741
102909,3006183,3006206,22.28305368,Line,50.74815538
102910,3006184,3006185,8.697704385,Line,19.80843649
102911,3006184,3006205,12.04122324,Line,27.4230757
102912,3006184,3006219,16.06088766,Line,36.57759094
102913,3006185,3006313,9.780949171,Line,22.2754536
102914,3006186,3006187,3.848084285,Line,8.763753031
102915,3006186,3006187,3.848084285,Line,8.763753031
102916,3006186,3006351,3.71054871,Line,8.450525012
102917,3006186,3006351,3.71054871,Line,8.450525012
102918,3006187,3006219,10.03123251,Line,22.84545707
102919,3006187,3006289,8.49518464,Line,19.3472114
102920,3006189,3006188,0,Transformer,99999
102921,3006188,3007305,57.05673773,Line,70.87793507
102922,3006327,3006189,31.83708365,Line,72.50681577
102923,3006193,3006192,0,Transformer,99999
102924,3006193,3006206,26.04984802,Line,59.32677603
102925,3006193,3006326,24.11282824,Line,54.91534381
102926,3006196,3006194,26.55381333,Line,60.47452311
102927,3006194,3006231,10.86092938,Line,24.73503586
102928,3006232,3006194,13.03684293,Line,29.69053254
102929,3006195,3007314,19.5282356,Line,44.47424256
102930,3006198,3006197,0,Transformer,99999
102931,3006197,3006234,19.21585309,Line,16.0667668
102932,3006197,3006333,9.205648273,Line,7.697030329
102933,3006199,3006198,0,Transformer,99999
102934,3006199,3006198,0,Transformer,99999
102935,3006199,3006198,0,Transformer,99999
102936,3006287,3006198,9.776053511,Line,12.14416585
102937,3006337,3006199,4.7875167,Line,10.90324714
102938,3006337,3006199,4.7875167,Line,10.90324714
102939,3006200,3006225,4.362087386,Line,9.934360506
102940,3006200,3006275,4.934683928,Line,11.2384106
102941,3006200,3006284,10.62734646,Line,24.20306646
102942,3006201,3006203,13.09836248,Line,29.83063918
102943,3006201,3006356,8.944495041,Line,20.3704856
102944,3006280,3006202,19.60503735,Line,44.64915338
102945,3006340,3006202,26.09402606,Line,59.42738854
102946,3006204,3006337,9.319103783,Line,21.2236318
102947,3006205,3006223,5.101366606,Line,11.61801918
102948,3006205,3006223,5.101366606,Line,11.61801918
102949,3006207,3006282,13.68964177,Line,31.17723799
102950,3006207,3006313,16.59508683,Line,37.7941936
102951,3006331,3006208,4.792307958,Line,10.91415891
102952,3006331,3006208,4.792307958,Line,10.91415891
102953,3006208,3006353,14.39250417,Line,32.7779598
102954,3006309,3006209,29.0244956,Line,66.10133573
102955,3006211,3006210,0,Transformer,99999
102956,3006213,3006210,0,Transformer,99999
102957,3006214,3006210,0,Transformer,99999
102958,3006215,3006210,0,Transformer,99999
102959,3006216,3006210,0,Transformer,99999
102960,3006210,3006292,88.33752962,Line,73.86081072
102961,3006212,3006211,0,Transformer,99999
102962,3006211,3006359,27.72043881,Line,34.43532772
102963,3006218,3006231,27.76491304,Line,63.23272121
102964,3006278,3006218,13.11457914,Line,29.86757154
102965,3006219,3006345,7.051029945,Line,16.05824625
102966,3006221,3006322,27.73089619,Line,63.15525011
102967,3006223,3006222,0,Transformer,99999
102968,3006223,3006222,0,Transformer,99999
102969,3006223,3006222,0,Transformer,99999
102970,3006222,3006229,39.78527923,Line,49.42270712
102971,3006255,3006222,17.73266395,Line,22.02815397
102972,3006222,3006293,24.73000895,Line,30.72050801
102973,3006222,3006354,37.07304407,Line,46.05347089
102974,3006227,3006223,5.082664868,Line,11.57542723
102975,3006227,3006223,5.082664868,Line,11.57542723
102976,3006224,3006331,6.218479987,Line,14.16216974
102977,3006225,3006307,8.903965886,Line,20.27818318
102978,3006227,3006238,5.092771383,Line,11.59844414
102979,3006227,3006238,5.092771383,Line,11.59844414
102980,3006227,3006330,10.17906721,Line,23.18214065
102981,3006229,3006228,0,Transformer,99999
102982,3006298,3006228,16.81250221,Line,14.0572761
102983,3006230,3006229,0,Transformer,99999
102984,3006230,3006229,0,Transformer,99999
102985,3006277,3006229,15.56057685,Line,19.32990913
102986,3006230,3006278,15.56057685,Line,35.43816674
102987,3006232,3006294,5.539849858,Line,12.61663529
102988,3006232,3006294,5.539849858,Line,12.61663529
102989,3006235,3006234,0,Transformer,99999
102990,3006236,3006235,0,Transformer,99999
102991,3006236,3006235,0,Transformer,99999
102992,3006325,3006237,18.88440654,Line,43.00796521
102993,3006237,3008102,41.18839666,Line,93.80380191
102994,3006238,3006345,6.616358234,Line,15.06831068
102995,3006240,3006239,0,Transformer,99999
102996,3006242,3006239,0,Transformer,99999
102997,3006243,3006239,0,Transformer,99999
102998,3006244,3006239,0,Transformer,99999
102999,3006245,3006239,0,Transformer,99999
103000,3006246,3006239,0,Transformer,99999
103001,3006247,3006239,0,Transformer,99999
103002,3006248,3006239,0,Transformer,99999
103003,3006249,3006239,0,Transformer,99999
103004,3006239,3007414,153.1047145,Line,128.0139753
103005,3006241,3006240,0,Transformer,99999
103006,3006241,3006240,0,Transformer,99999
103007,3006240,3006287,23.0801541,Line,28.67099888
103008,3006240,3006321,35.71924056,Line,44.3717274
103009,3006253,3006329,20.828148,Line,47.4347056
103010,3006255,3006254,0,Transformer,99999
103011,3006257,3006254,0,Transformer,99999
103012,3006258,3006254,0,Transformer,99999
103013,3006259,3006254,0,Transformer,99999
103014,3006260,3006254,0,Transformer,99999
103015,3006292,3006254,9.338172627,Line,7.807836644
103016,3006256,3006255,0,Transformer,99999
103017,3006256,3006255,0,Transformer,99999
103018,3006262,3006319,20.97347352,Line,47.76567469
103019,3006264,3006263,0,Transformer,99999
103020,3006321,3006263,41.89310933,Line,52.0411296
103021,3006263,3007274,68.20182037,Line,84.72275822
103022,3006266,3006265,0,Transformer,99999
103023,3006267,3006265,0,Transformer,99999
103024,3006268,3006265,0,Transformer,99999
103025,3006269,3006265,0,Transformer,99999
103026,3006270,3006265,0,Transformer,99999
103027,3006271,3006265,0,Transformer,99999
103028,3006272,3006265,0,Transformer,99999
103029,3006273,3006265,0,Transformer,99999
103030,3006274,3006265,0,Transformer,99999
103031,3006275,3006324,10.05087052,Line,22.8901813
103032,3006275,3006324,10.05087052,Line,22.8901813
103033,3006278,3006277,0,Transformer,99999
103034,3006280,3006279,0,Transformer,99999
103035,3006279,3006299,23.14875808,Line,28.75622122
103036,3006286,3006285,0,Transformer,99999
103037,3006328,3006286,22.88663448,Line,52.12277004
103038,3006288,3006287,0,Transformer,99999
103039,3006288,3006287,0,Transformer,99999
103040,3006288,3006307,4.360824736,Line,9.931484907
103041,3006288,3006307,4.360824736,Line,9.931484907
103042,3006288,3006323,2.846805333,Line,6.483407591
103043,3006288,3006323,2.846805333,Line,6.483407591
103044,3006290,3006331,3.839687408,Line,8.744629709
103045,3006290,3006331,3.839687408,Line,8.744629709
103046,3006293,3006292,0,Transformer,99999
103047,3006295,3006292,0,Transformer,99999
103048,3006296,3006292,0,Transformer,99999
103049,3006297,3006292,0,Transformer,99999
103050,3006294,3006293,0,Transformer,99999
103051,3006294,3006339,7.805804368,Line,17.77719421
103052,3006299,3006298,0,Transformer,99999
103053,3006301,3006298,0,Transformer,99999
103054,3006302,3006298,0,Transformer,99999
103055,3006303,3006298,0,Transformer,99999
103056,3006304,3006298,0,Transformer,99999
103057,3006305,3006298,0,Transformer,99999
103058,3006300,3006299,0,Transformer,99999
103059,3006309,3006308,0,Transformer,99999
103060,3006310,3006312,4.874423954,Line,11.10117257
103061,3006310,3006312,4.874423954,Line,11.10117257
103062,3006320,3006312,3.238743656,Line,7.376020748
103063,3006320,3006312,3.238743656,Line,7.376020748
103064,3006316,3006315,0,Transformer,99999
103065,3006343,3006315,40.88633728,Line,50.7904811
103066,3006317,3006316,0,Transformer,99999
103067,3006318,3006317,0,Transformer,99999
103068,3006319,3006318,0,Transformer,99999
103069,3006324,3006320,7.365642418,Line,16.77475499
103070,3006322,3006321,0,Transformer,99999
103071,3008140,3006326,18.70937071,Line,42.60933288
103072,3006336,3006328,34.73549098,Line,79.10774344
103073,3006334,3006333,0,Transformer,99999
103074,3006335,3006334,0,Transformer,99999
103075,3006341,3007202,18.71190241,Line,42.61509866
103076,3006343,3006342,0,Transformer,99999
103077,3006344,3006343,0,Transformer,99999
103078,3006344,3006343,0,Transformer,99999
103079,3006343,3006350,22.03058641,Line,27.36718808
103080,3006343,3006354,8.343952715,Line,10.36515865
103081,3006344,3006353,4.639366942,Line,10.56584604
103082,3006344,3006353,4.639366942,Line,10.56584604
103083,3006350,3006349,0,Transformer,99999
103084,3006351,3006350,0,Transformer,99999
103085,3006351,3006350,0,Transformer,99999
103086,3006350,3006359,61.54494223,Line,76.45334439
103087,3006355,3006354,0,Transformer,99999
103088,3006355,3006354,0,Transformer,99999
103089,3006360,3006359,0,Transformer,99999
103090,3007044,3007001,13.01956509,Line,29.65118343
103091,3007149,3007001,18.46826856,Line,42.06023897
103092,3007001,3007337,29.82301739,Line,67.91991538
103093,3007003,3007002,0,Transformer,99999
103094,3007005,3007002,0,Transformer,99999
103095,3007006,3007002,0,Transformer,99999
103096,3007007,3007002,0,Transformer,99999
103097,3007008,3007002,0,Transformer,99999
103098,3007009,3007002,0,Transformer,99999
103099,3007104,3007002,4.599910386,Line,3.846078918
103100,3007002,3007227,48.03221495,Line,40.16071484
103101,3007366,3007002,12.13104875,Line,10.14301735
103102,3007004,3007003,0,Transformer,99999
103103,3007004,3007003,0,Transformer,99999
103104,3007004,3007003,0,Transformer,99999
103105,3007003,3007264,16.99544491,Line,21.11235393
103106,3007075,3007004,4.360101531,Line,9.929837854
103107,3007075,3007004,4.360101531,Line,9.929837854
103108,3007075,3007004,4.360101531,Line,9.929837854
103109,3007004,3007106,4.599910386,Line,10.47598639
103110,3007004,3007106,4.599910386,Line,10.47598639
103111,3007004,3007106,4.599910386,Line,10.47598639
103112,3007004,3007106,4.599910386,Line,10.47598639
103113,3007004,3007345,12.97473847,Line,29.54909382
103114,3007004,3007345,12.97473847,Line,29.54909382
103115,3007004,3007345,12.97473847,Line,29.54909382
103116,3007010,3007182,32.76924948,Line,74.62976072
103117,3007010,3007202,7.370524497,Line,16.7858736
103118,3007233,3007010,5.656766729,Line,12.88290559
103119,3007254,3007011,11.98605398,Line,27.29743142
103120,3007011,3007300,7.544280044,Line,17.18159016
103121,3007012,3007116,11.6590501,Line,26.55270208
103122,3007343,3007012,13.23424016,Line,30.14009145
103123,3007013,3007201,9.518627552,Line,21.67803376
103124,3007013,3007201,9.518627552,Line,21.67803376
103125,3007013,3007425,6.59095556,Line,15.0104578
103126,3007015,3007014,0,Transformer,99999
103127,3007014,3007100,10.44687569,Line,23.79205643
103128,3007014,3007100,10.44687569,Line,23.79205643
103129,3007014,3007124,11.10527948,Line,25.29152676
103130,3007014,3007217,7.173009345,Line,16.33604613
103131,3007016,3007365,14.93052834,Line,34.00327365
103132,3007016,3007365,14.93052834,Line,34.00327365
103133,3007016,3007365,14.93052834,Line,34.00327365
103134,3007016,3007365,14.93052834,Line,34.00327365
103135,3007368,3007016,4.400325385,Line,10.02144498
103136,3007368,3007016,4.400325385,Line,10.02144498
103137,3007368,3007016,4.400325385,Line,10.02144498
103138,3007016,3007402,6.894548678,Line,15.70187069
103139,3007016,3007402,6.894548678,Line,15.70187069
103140,3007089,3007017,5.857351498,Line,13.33972391
103141,3007017,3007183,12.73583146,Line,29.00499919
103142,3007017,3007229,13.26962384,Line,30.22067541
103143,3007017,3007229,13.26962384,Line,30.22067541
103144,3007017,3007229,13.26962384,Line,30.22067541
103145,3007017,3007241,5.08656496,Line,11.58430943
103146,3007017,3007385,6.539118578,Line,14.89240256
103147,3007017,3007385,6.539118578,Line,14.89240256
103148,3007019,3007018,0,Transformer,99999
103149,3007021,3007018,0,Transformer,99999
103150,3007022,3007018,0,Transformer,99999
103151,3007023,3007018,0,Transformer,99999
103152,3007024,3007018,0,Transformer,99999
103153,3007025,3007018,0,Transformer,99999
103154,3007042,3007018,16.97684855,Line,14.19468942
103155,3007018,3007414,30.00947766,Line,25.0915365
103156,3007020,3007019,0,Transformer,99999
103157,3007043,3007019,16.97684855,Line,21.08925286
103158,3007019,3007274,25.02279748,Line,31.08422047
103159,3007026,3007072,7.033101515,Line,16.01741546
103160,3007026,3007072,7.033101515,Line,16.01741546
103161,3007026,3007259,24.7096398,Line,56.27454199
103162,3007273,3007026,12.04881991,Line,27.4403766
103163,3007273,3007026,12.04881991,Line,27.4403766
103164,3007027,3007157,5.0094872,Line,11.40877002
103165,3007027,3007157,5.0094872,Line,11.40877002
103166,3007027,3007234,5.747342128,Line,13.08918497
103167,3007027,3007245,12.97332818,Line,29.54588199
103168,3007027,3007431,19.98414738,Line,45.51255096
103169,3007147,3007028,2.415936935,Line,5.502133806
