branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type,interconnect,from_zone_id,to_zone_id,from_zone_name,to_zone_name,from_lat,from_lon,to_lat,to_lon
103306,3007078,3007279,0.00273,0.01863,0.00317,221.0,0.0,0.0,0.0,0.0,1,0,0,102.1,9.38,-101.83,-7.82,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7731,-94.9019,29.8247,-94.9197
103307,3007078,3007279,0.00273,0.01863,0.00317,221.0,0.0,0.0,0.0,0.0,1,0,0,102.1,9.38,-101.83,-7.82,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7731,-94.9019,29.8247,-94.9197
103308,3007084,3007083,0.00053,0.03003,0.0,355.0,0.0,0.0,1.0,0.0,1,0,0,-201.42,-17.89,201.63,29.93,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.5038,-95.0873,29.5038,-95.0873
103309,3007084,3007083,0.00053,0.03003,0.0,355.0,0.0,0.0,1.0,0.0,1,0,0,-201.42,-17.89,201.63,29.93,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.5038,-95.0873,29.5038,-95.0873
103310,3007083,3007105,0.00233,0.0228,0.04386,548.0,0.0,0.0,0.0,0.0,1,0,0,-86.48,-8.86,86.65,5.96,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5038,-95.0873,29.7232,-95.1289
103311,3007083,3007171,0.00193,0.01885,0.03628,548.0,0.0,0.0,0.0,0.0,1,0,0,122.91,-13.23,-122.63,12.24,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5038,-95.0873,29.3914,-94.9201
103312,3007083,3007184,0.00606,0.04326,0.07887,443.0,0.0,0.0,0.0,0.0,1,0,0,-73.0,1.93,73.31,-7.88,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5038,-95.0873,29.4734,-95.5581
103313,3007083,3007264,0.0013,0.01272,0.02448,647.0,0.0,0.0,0.0,0.0,1,0,0,-358.94,4.56,360.56,8.71,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5038,-95.0873,29.6225,-95.0458
103314,3007423,3007083,0.00173,0.01235,0.02252,443.0,0.0,0.0,0.0,0.0,1,0,0,7.78,42.14,-7.75,-44.25,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.425,-95.1872,29.5038,-95.0873
103315,3007085,3007244,0.01057,0.07367,0.01204,221.0,0.0,0.0,0.0,0.0,1,0,0,44.29,-0.99,-44.08,1.23,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.2845,-95.2815,29.4815,-95.3614
103316,3007085,3007244,0.01057,0.07367,0.01204,221.0,0.0,0.0,0.0,0.0,1,0,0,44.29,-0.99,-44.08,1.23,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.2845,-95.2815,29.4815,-95.3614
103317,3007412,3007085,0.00305,0.02125,0.00347,221.0,0.0,0.0,0.0,0.0,1,0,0,46.41,-0.31,-46.34,0.41,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.2315,-95.3143,29.2845,-95.2815
103318,3007412,3007085,0.00305,0.02125,0.00347,221.0,0.0,0.0,0.0,0.0,1,0,0,46.41,-0.31,-46.34,0.41,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.2315,-95.3143,29.2845,-95.2815
103319,3007086,3007222,0.00549,0.02279,0.00387,149.0,0.0,0.0,0.0,0.0,1,0,0,23.67,-7.13,-23.63,6.88,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7597,-95.2563,29.7218,-95.3183
103320,3007086,3007419,0.01003,0.0648,0.01236,221.0,0.0,0.0,0.0,0.0,1,0,0,-97.83,9.1,98.8,-4.04,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7597,-95.2563,29.6948,-95.0406
103321,3007086,3007419,0.01003,0.0648,0.01236,221.0,0.0,0.0,0.0,0.0,1,0,0,-97.83,9.1,98.8,-4.04,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7597,-95.2563,29.6948,-95.0406
103322,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103323,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103324,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103325,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103326,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103327,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103328,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103329,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103330,3007087,3007127,0.00301,0.01945,0.00371,250.0,0.0,0.0,0.0,0.0,1,0,0,-154.88,10.66,155.59,-6.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.567,-95.636
103331,3007087,3007221,0.00412,0.02872,0.00469,250.0,0.0,0.0,0.0,0.0,1,0,0,159.74,15.98,-158.7,-9.21,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6997,-95.5848
103332,3007087,3007221,0.00412,0.02872,0.00469,250.0,0.0,0.0,0.0,0.0,1,0,0,159.74,15.98,-158.7,-9.21,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6997,-95.5848
103333,3007087,3007221,0.00412,0.02872,0.00469,250.0,0.0,0.0,0.0,0.0,1,0,0,159.74,15.98,-158.7,-9.21,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6997,-95.5848
103334,3007087,3007336,0.00167,0.01143,0.00194,250.0,0.0,0.0,0.0,0.0,1,0,0,168.09,-32.98,-167.61,36.06,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6243,-95.568
103335,3007087,3007336,0.00167,0.01143,0.00194,250.0,0.0,0.0,0.0,0.0,1,0,0,168.09,-32.98,-167.61,36.06,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6243,-95.568
103336,3007087,3007336,0.00167,0.01143,0.00194,250.0,0.0,0.0,0.0,0.0,1,0,0,168.09,-32.98,-167.61,36.06,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6243,-95.568
103337,3007087,3007336,0.00167,0.01143,0.00194,250.0,0.0,0.0,0.0,0.0,1,0,0,168.09,-32.98,-167.61,36.06,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6243,-95.568
103338,3007087,3007336,0.00167,0.01143,0.00194,250.0,0.0,0.0,0.0,0.0,1,0,0,168.09,-32.98,-167.61,36.06,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6203,-95.6057,29.6243,-95.568
103339,3007088,3007116,0.01894,0.08439,0.01238,149.0,0.0,0.0,0.0,0.0,1,0,0,-10.46,1.26,10.48,-2.36,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6461,-95.7945,29.6327,-96.0551
103340,3007088,3007147,0.01802,0.07475,0.01268,149.0,0.0,0.0,0.0,0.0,1,0,0,-47.75,-27.65,48.3,28.69,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6461,-95.7945,29.6522,-95.5462
103341,3007237,3007088,0.01249,0.05466,0.00832,149.0,0.0,0.0,0.0,0.0,1,0,0,43.08,2.46,-42.84,-2.24,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5924,-95.9553,29.6461,-95.7945
103342,3007089,3007388,0.00679,0.02818,0.00478,149.0,0.0,0.0,0.0,0.0,1,0,0,-7.86,81.76,8.29,-80.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.8127,-95.5836,29.7969,-95.4917
103343,3007089,3007427,0.0057,0.02492,0.0038,221.0,0.0,0.0,0.0,0.0,1,0,0,52.06,127.7,-51.04,-123.61,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.8127,-95.5836,29.7502,-95.6154
103344,3007090,3007421,0.00301,0.02055,0.0035,221.0,0.0,0.0,0.0,0.0,1,0,0,-43.22,-3.84,43.27,3.89,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.1605,-95.6692,30.2169,-95.6472
103345,3007090,3007421,0.00301,0.02055,0.0035,221.0,0.0,0.0,0.0,0.0,1,0,0,-43.22,-3.84,43.27,3.89,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.1605,-95.6692,30.2169,-95.6472
103346,3007091,3007226,0.0073,0.04386,0.00595,221.0,0.0,0.0,0.0,0.0,1,0,0,-35.54,60.01,35.88,-58.6,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5453,-95.3501,29.6561,-95.3787
103347,3007091,3007259,0.00587,0.04091,0.00669,221.0,0.0,0.0,0.0,0.0,1,0,0,-75.58,69.3,76.17,-65.92,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5453,-95.3501,29.587,-95.2256
103348,3007091,3007259,0.00587,0.04091,0.00669,221.0,0.0,0.0,0.0,0.0,1,0,0,-75.58,69.3,76.17,-65.92,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5453,-95.3501,29.587,-95.2256
103349,3007091,3007418,0.02256,0.0542,0.00736,98.0,0.0,0.0,0.0,0.0,1,0,0,-23.97,43.73,24.51,-43.21,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.5453,-95.3501,29.6207,-95.4861
103350,3007092,3007216,0.00595,0.01454,0.0019,98.0,0.0,0.0,0.0,0.0,1,0,0,48.76,1.96,-48.62,-1.81,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7348,-95.4161,29.7715,-95.4111
103351,3007092,3007250,0.00437,0.01813,0.00308,149.0,0.0,0.0,0.0,0.0,1,0,0,-59.04,-37.87,59.26,38.44,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7348,-95.4161,29.7536,-95.3598
103352,3007092,3007258,0.00224,0.0098,0.00149,149.0,0.0,0.0,0.0,0.0,1,0,0,-94.83,18.0,95.04,-17.24,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7348,-95.4161,29.7401,-95.4464
103353,3007092,3007330,0.00414,0.01846,0.00271,149.0,0.0,0.0,0.0,0.0,1,0,0,25.47,-10.53,-25.44,10.4,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7348,-95.4161,29.704,-95.4609
103354,3007092,3007384,0.00356,0.02036,0.00306,98.0,0.0,0.0,0.0,0.0,1,0,0,40.42,17.32,-40.35,-17.23,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7348,-95.4161,29.6803,-95.4049
103355,3007221,3007093,0.00237,0.0153,0.00292,221.0,0.0,0.0,0.0,0.0,1,0,0,73.71,13.51,-73.58,-12.94,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6997,-95.5848,29.7413,-95.5603
103356,3007221,3007093,0.00237,0.0153,0.00292,221.0,0.0,0.0,0.0,0.0,1,0,0,73.71,13.51,-73.58,-12.94,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6997,-95.5848,29.7413,-95.5603
103357,3007093,3007225,0.0099,0.04331,0.0066,149.0,0.0,0.0,0.0,0.0,1,0,0,62.01,-6.08,-61.63,7.12,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7413,-95.5603,29.8586,-95.5808
103358,3007241,3007093,0.00831,0.0203,0.00266,98.0,0.0,0.0,0.0,0.0,1,0,0,-31.32,10.5,31.41,-10.54,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7712,-95.5118,29.7413,-95.5603
103359,3007093,3007258,0.01589,0.03818,0.00518,98.0,0.0,0.0,0.0,0.0,1,0,0,-55.42,11.58,55.93,-10.86,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7413,-95.5603,29.7401,-95.4464
103360,3007094,3007276,0.00341,0.01414,0.0024,221.0,0.0,0.0,0.0,0.0,1,0,0,-75.32,-64.84,75.64,65.93,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.8264,-95.4263,29.8316,-95.3796
103361,3007094,3007388,0.01029,0.02471,0.00335,98.0,0.0,0.0,0.0,0.0,1,0,0,-1.37,43.11,1.56,-43.01,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.8264,-95.4263,29.7969,-95.4917
103362,3007096,3007095,0.00022,0.01326,0.0,846.0,0.0,0.0,1.0,0.0,1,0,0,-305.97,59.19,306.18,-46.72,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,28.795,-96.0481,28.795,-96.0481
103363,3007098,3007095,0.00028,0.02986,0.0,1600.0,0.0,0.0,1.0,0.0,1,0,0,1236.22,189.29,-1231.84,277.75,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,28.795,-96.0481,28.795,-96.0481
103364,3007099,3007095,0.00022,0.01103,0.0,1600.0,0.0,0.0,1.0,0.0,1,0,0,1352.3,-14.48,-1348.28,216.21,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,28.795,-96.0481,28.795,-96.0481
103365,3007304,3007095,0.00071,0.00855,0.56788,2020.0,0.0,0.0,0.0,0.0,1,0,0,-705.59,219.94,709.38,-232.96,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.2878,-96.0683,28.795,-96.0481
103366,3007097,3007096,0.00097,0.05173,0.0,200.0,0.0,0.0,1.0,0.0,1,0,0,-57.95,2.11,57.98,-0.42,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,28.795,-96.0481,28.795,-96.0481
103367,3007261,3007096,0.0027,0.01928,0.03515,523.0,0.0,0.0,0.0,0.0,1,0,0,-246.3,67.22,247.99,-58.77,0,0,0,0,Line,Texas,307,307,Coast,Coast,28.7885,-95.8393,28.795,-96.0481
103368,3007097,3007153,0.03408,0.08331,0.01091,221.0,0.0,0.0,0.0,0.0,1,0,0,57.95,-2.11,-56.84,3.71,0,0,0,0,Line,Texas,307,307,Coast,Coast,28.795,-96.0481,28.6234,-96.1899
103369,3007100,3007103,0.00199,0.01384,0.00226,221.0,0.0,0.0,0.0,0.0,1,0,0,41.73,-11.46,-41.69,11.49,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.7436,-95.3089
103370,3007100,3007103,0.00199,0.01384,0.00226,221.0,0.0,0.0,0.0,0.0,1,0,0,41.73,-11.46,-41.69,11.49,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.7436,-95.3089
103371,3007100,3007144,0.00174,0.01212,0.00198,221.0,0.0,0.0,0.0,0.0,1,0,0,-93.73,1.65,93.88,-0.79,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.6898,-95.2524
103372,3007100,3007144,0.00174,0.01212,0.00198,221.0,0.0,0.0,0.0,0.0,1,0,0,-93.73,1.65,93.88,-0.79,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.6898,-95.2524
103373,3007100,3007144,0.00174,0.01212,0.00198,221.0,0.0,0.0,0.0,0.0,1,0,0,-93.73,1.65,93.88,-0.79,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.6898,-95.2524
103374,3007100,3007144,0.00174,0.01212,0.00198,221.0,0.0,0.0,0.0,0.0,1,0,0,-93.73,1.65,93.88,-0.79,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.6898,-95.2524
103375,3007100,3007222,0.00195,0.01331,0.00226,221.0,0.0,0.0,0.0,0.0,1,0,0,68.4,3.81,-68.3,-3.41,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.7218,-95.3183
103376,3007100,3007222,0.00195,0.01331,0.00226,221.0,0.0,0.0,0.0,0.0,1,0,0,68.4,3.81,-68.3,-3.41,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7185,-95.2741,29.7218,-95.3183
103377,3007101,3007183,0.00837,0.03729,0.00547,221.0,0.0,0.0,0.0,0.0,1,0,0,61.18,-76.69,-60.38,79.65,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6945,-95.6496,29.7018,-95.5345
103378,3007101,3007386,0.00972,0.04254,0.00648,149.0,0.0,0.0,0.0,0.0,1,0,0,36.72,-3.01,-36.59,2.92,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6945,-95.6496,29.6879,-95.5157
103379,3007102,3007177,0.0037,0.0239,0.00456,221.0,0.0,0.0,0.0,0.0,1,0,0,-84.2,-7.73,84.48,9.03,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.0949,-95.5858,30.0409,-95.5289
103380,3007102,3007177,0.0037,0.0239,0.00456,221.0,0.0,0.0,0.0,0.0,1,0,0,-84.2,-7.73,84.48,9.03,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.0949,-95.5858,30.0409,-95.5289
103381,3007290,3007102,0.00551,0.02285,0.00388,149.0,0.0,0.0,0.0,0.0,1,0,0,-50.19,18.29,50.36,-18.0,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.1234,-95.5171,30.0949,-95.5858
103382,3007103,3007255,0.00598,0.02614,0.00398,149.0,0.0,0.0,0.0,0.0,1,0,0,-38.73,-11.45,38.83,11.48,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7436,-95.3089,29.741,-95.3913
103383,3007103,3007381,0.0191,0.04669,0.00611,250.0,0.0,0.0,0.0,0.0,1,0,0,63.46,-28.15,-62.55,29.77,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7436,-95.3089,29.8524,-95.2541
103384,3007105,3007104,0.00012,0.01194,0.0,1312.0,0.0,0.0,1.0,0.0,1,0,0,-692.2,-59.7,692.75,114.92,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103385,3007107,3007104,0.00016,0.01012,0.0,592.0,0.0,0.0,1.0,0.0,1,0,0,149.78,75.03,-149.74,-72.41,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103386,3007108,3007104,0.00066,0.0454,0.0,335.0,0.0,0.0,1.0,0.0,1,0,0,50.92,16.82,-50.91,-15.62,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103387,3007109,3007104,0.00038,0.03767,0.0,339.0,0.0,0.0,1.0,0.0,1,0,0,50.92,20.45,-50.91,-19.4,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103388,3007110,3007104,0.00018,0.01895,0.0,731.0,0.0,0.0,1.0,0.0,1,0,0,195.71,42.29,-195.64,-35.26,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103389,3007111,3007104,0.0002,0.01942,0.0,743.0,0.0,0.0,1.0,0.0,1,0,0,195.71,41.23,-195.64,-34.04,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103390,3007112,3007104,0.00016,0.01175,0.0,740.0,0.0,0.0,1.0,0.0,1,0,0,195.71,65.18,-195.65,-60.56,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103391,3007113,3007104,0.00031,0.0227,0.0,748.0,0.0,0.0,1.0,0.0,1,0,0,195.71,35.4,-195.6,-27.1,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103392,3007114,3007104,0.00018,0.01098,0.0,752.0,0.0,0.0,1.0,0.0,1,0,0,195.71,69.11,-195.64,-64.74,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103393,3007115,3007104,0.00016,0.01098,0.0,744.0,0.0,0.0,1.0,0.0,1,0,0,195.71,69.47,-195.65,-65.09,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103394,3007130,3007104,5e-05,0.00102,0.07092,2768.0,0.0,0.0,0.0,0.0,1,0,0,486.49,-311.8,-486.33,307.45,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7268,-95.0598,29.7232,-95.1289
103395,3007106,3007105,0.00051,0.03345,0.0,354.0,0.0,0.0,1.0,0.0,1,0,0,-229.08,11.32,229.34,5.54,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103396,3007106,3007105,0.00051,0.03345,0.0,354.0,0.0,0.0,1.0,0.0,1,0,0,-229.08,11.32,229.34,5.54,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7232,-95.1289
103397,3007105,3007187,0.00243,0.02373,0.04566,548.0,0.0,0.0,0.0,0.0,1,0,0,155.02,16.66,-154.45,-15.84,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.721,-95.3954
103398,3007105,3007205,0.00202,0.01979,0.03807,548.0,0.0,0.0,0.0,0.0,1,0,0,-143.07,-12.36,143.47,12.27,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.6744,-94.9139
103399,3007105,3007332,0.00074,0.00725,0.01395,548.0,0.0,0.0,0.0,0.0,1,0,0,134.92,38.36,-134.78,-38.44,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7232,-95.1289,29.7233,-95.2103
103400,3007116,3007340,0.01409,0.0616,0.00938,149.0,0.0,0.0,0.0,0.0,1,0,0,29.75,-9.66,-29.61,9.36,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6327,-96.0551,29.7951,-96.1077
103401,3007116,3007364,0.02897,0.06959,0.00944,98.0,0.0,0.0,0.0,0.0,1,0,0,-19.8,2.78,19.92,-3.42,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6327,-96.0551,29.5222,-96.2187
103402,3007242,3007117,0.00214,0.01492,0.00244,221.0,0.0,0.0,0.0,0.0,1,0,0,-76.15,-23.39,76.28,24.1,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.9186,-95.4412,29.9177,-95.49
103403,3007242,3007117,0.00214,0.01492,0.00244,221.0,0.0,0.0,0.0,0.0,1,0,0,-76.15,-23.39,76.28,24.1,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.9186,-95.4412,29.9177,-95.49
103404,3007117,3007292,0.00208,0.01424,0.00242,250.0,0.0,0.0,0.0,0.0,1,0,0,-153.93,-14.62,154.42,17.78,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.9177,-95.49,29.9572,-95.5033
103405,3007117,3007292,0.00208,0.01424,0.00242,250.0,0.0,0.0,0.0,0.0,1,0,0,-153.93,-14.62,154.42,17.78,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.9177,-95.49,29.9572,-95.5033
103406,3007117,3007395,0.00404,0.02761,0.0047,221.0,0.0,0.0,0.0,0.0,1,0,0,35.63,-21.39,-35.56,21.39,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.9177,-95.49,29.8531,-95.436
103407,3007117,3007395,0.00404,0.02761,0.0047,221.0,0.0,0.0,0.0,0.0,1,0,0,35.63,-21.39,-35.56,21.39,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.9177,-95.49,29.8531,-95.436
103408,3007177,3007118,0.00272,0.01856,0.00316,221.0,0.0,0.0,0.0,0.0,1,0,0,69.67,12.71,-69.53,-12.08,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.0409,-95.5289,30.0593,-95.4707
103409,3007177,3007118,0.00272,0.01856,0.00316,221.0,0.0,0.0,0.0,0.0,1,0,0,69.67,12.71,-69.53,-12.08,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.0409,-95.5289,30.0593,-95.4707
103410,3007118,3007404,0.0055,0.03759,0.0064,221.0,0.0,0.0,0.0,0.0,1,0,0,17.91,-10.17,-17.88,9.71,0,0,0,0,Line,Texas,307,307,Coast,Coast,30.0593,-95.4707,29.9526,-95.4466
103411,3007144,3007119,0.00176,0.01229,0.00201,221.0,0.0,0.0,0.0,0.0,1,0,0,77.31,1.61,-77.2,-1.08,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6898,-95.2524,29.661,-95.2298
103412,3007144,3007119,0.00176,0.01229,0.00201,221.0,0.0,0.0,0.0,0.0,1,0,0,77.31,1.61,-77.2,-1.08,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.6898,-95.2524,29.661,-95.2298
103413,3007119,3007259,0.01192,0.02865,0.00389,98.0,0.0,0.0,0.0,0.0,1,0,0,23.8,-36.18,-23.58,36.32,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.661,-95.2298,29.587,-95.2256
103414,3007119,3007318,0.00442,0.01971,0.00289,149.0,0.0,0.0,0.0,0.0,1,0,0,80.9,24.26,-80.59,-23.14,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.661,-95.2298,29.6204,-95.2689
103415,3007121,3007120,0.0094,0.18529,0.0,41.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.726,-95.6382,29.726,-95.6382
103416,3007122,3007120,0.00662,0.19298,0.0,46.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Transformer,Texas,307,307,Coast,Coast,29.726,-95.6382,29.726,-95.6382
103417,3007120,3007248,0.00645,0.03687,0.00554,98.0,0.0,0.0,0.0,0.0,1,0,0,-18.37,-2.2,18.39,1.78,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.726,-95.6382,29.7363,-95.5233
103418,3007120,3007396,0.00289,0.02016,0.0033,221.0,0.0,0.0,0.0,0.0,1,0,0,-112.38,5.84,112.75,-3.58,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.726,-95.6382,29.7693,-95.6813
103419,3007120,3007396,0.00289,0.02016,0.0033,221.0,0.0,0.0,0.0,0.0,1,0,0,-112.38,5.84,112.75,-3.58,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.726,-95.6382,29.7693,-95.6813
103420,3007427,3007120,0.00159,0.01024,0.00195,221.0,0.0,0.0,0.0,0.0,1,0,0,-46.67,26.04,46.72,-25.94,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7502,-95.6154,29.726,-95.6382
103421,3007427,3007120,0.00159,0.01024,0.00195,221.0,0.0,0.0,0.0,0.0,1,0,0,-46.67,26.04,46.72,-25.94,0,0,0,0,Line,Texas,307,307,Coast,Coast,29.7502,-95.6154,29.726,-95.6382
