bus_id,type,Pd,Qd,Gs,Bs,zone_id,Vm,Va,baseKV,loss_zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,interconnect,lat,lon
3007088,1,101.05,28.63,0,0.0,307,0.986501,-40.2293,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6461,-95.7945
3007089,1,70.07,19.85,0,401.65,307,1.03,-40.5265,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8127,-95.5836
3007090,1,13.8,3.91,0,0.0,307,0.993236,-42.21,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.1605,-95.6692
3007091,1,210.68,59.69,0,284.69,307,1.03,-39.8265,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.5453,-95.3501
3007092,1,39.23,11.11,0,0.0,307,1.00129,-38.8149,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7348,-95.4161
3007093,1,109.15,30.93,0,0.0,307,0.99712,-39.5826,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7413,-95.5603
3007094,1,76.69,21.73,0,0.0,307,1.01846,-40.3645,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8264,-95.4263
3007095,1,0.0,0.0,0,0.0,307,1.0097,-21.4114,500.0,1,1.1,0.9,0.0,0,0,0,Texas,28.795,-96.0481
3007096,1,0.0,0.0,0,0.0,307,1.01597,-23.6854,230.0,1,1.1,0.9,0.0,0,0,0,Texas,28.795,-96.0481
3007097,1,0.0,0.0,0,0.0,307,1.01606,-25.3505,115.0,1,1.1,0.9,0.0,0,0,0,Texas,28.795,-96.0481
3007098,3,0.0,0.0,0,0.0,307,1.0,0.0,13.8,1,1.1,0.9,0.0,0,0,0,Texas,28.795,-96.0481
3007099,2,0.0,0.0,0,0.0,307,1.0,-12.9145,13.8,1,1.1,0.9,0.0,0,0,0,Texas,28.795,-96.0481
3007100,1,62.16,17.61,0,0.0,307,0.999722,-37.3702,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7185,-95.2741
3007101,1,212.51,60.21,0,0.0,307,1.00636,-38.5295,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6945,-95.6496
3007102,1,118.05,33.45,0,0.0,307,0.987714,-40.9722,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0949,-95.5858
3007103,1,58.64,16.61,0,0.0,307,1.00048,-37.714,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7436,-95.3089
3007104,1,0.0,0.0,0,0.0,307,1.03257,-24.9653,500.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007105,1,0.0,0.0,0,0.0,307,1.02161,-29.4551,230.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007106,1,92.07,26.09,0,0.0,307,1.02141,-33.6695,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007107,2,0.0,0.0,0,0.0,307,1.04,-24.163,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007108,2,0.0,0.0,0,0.0,307,1.04,-23.7376,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007109,2,0.0,0.0,0,0.0,307,1.04,-23.9459,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007110,2,0.0,0.0,0,0.0,307,1.04,-22.9902,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007111,2,0.0,0.0,0,0.0,307,1.04,-22.9414,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007112,2,0.0,0.0,0,0.0,307,1.04,-23.7438,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007113,2,0.0,0.0,0,0.0,307,1.04,-22.6002,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007114,2,0.0,0.0,0,0.0,307,1.04,-23.8253,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007115,2,0.0,0.0,0,0.0,307,1.04,-23.8246,24.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7232,-95.1289
3007116,1,12.16,3.45,0,0.0,307,0.986963,-39.6892,115.0,1,1.1,0.9,0.0,0,0,0,Texas,29.6327,-96.0551
3007117,1,84.03,23.81,0,0.0,307,1.00001,-39.4714,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9177,-95.49
3007118,1,121.15,34.33,0,0.0,307,0.988654,-40.5469,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0593,-95.4707
3007119,1,49.7,14.08,0,0.0,307,0.999681,-37.2604,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.661,-95.2298
3007120,1,149.7,42.41,0,0.0,307,0.99426,-40.5434,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.726,-95.6382
3007121,2,0.0,0.0,0,0.0,307,0.99426,-40.5434,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.726,-95.6382
3007122,2,0.0,0.0,0,0.0,307,0.99426,-40.5434,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.726,-95.6382
3007123,1,6.63,1.88,0,0.0,307,0.99681,-31.1697,115.0,6,1.1,0.9,0.0,0,0,0,Texas,28.4296,-96.5742
3007124,1,164.66,46.65,0,0.0,307,0.999863,-38.7168,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7953,-95.3676
3007125,1,0.0,0.0,0,0.0,307,1.02898,-25.7437,500.0,3,1.1,0.9,0.0,0,0,0,Texas,29.567,-95.636
3007126,1,0.0,0.0,0,0.0,307,1.01599,-32.0305,230.0,3,1.1,0.9,0.0,0,0,0,Texas,29.567,-95.636
3007127,1,223.54,63.34,0,0.0,307,1.01398,-34.691,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.567,-95.636
3007128,1,63.94,18.12,0,0.0,307,1.00147,-40.2194,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.3245,-95.505
3007129,1,5.15,1.46,0,0.0,307,1.0227,-33.7578,115.0,6,1.1,0.9,0.0,0,0,0,Texas,28.8333,-96.5216
3007130,1,0.0,0.0,0,0.0,307,1.02974,-24.6896,500.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007131,1,0.0,0.0,0,0.0,307,1.01809,-29.5172,230.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007132,1,72.75,20.61,0,0.0,307,1.00575,-33.13,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007133,2,0.0,0.0,0,0.0,307,1.02884,-24.2175,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007134,2,0.0,0.0,0,0.0,307,1.02678,-23.1815,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007135,2,0.0,0.0,0,0.0,307,1.02588,-22.7936,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007136,2,0.0,0.0,0,0.0,307,1.0254,-22.6045,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007137,2,0.0,0.0,0,0.0,307,1.02556,-22.5264,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007138,2,0.0,0.0,0,0.0,307,1.02692,-23.2516,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007139,2,0.0,0.0,0,0.0,307,1.027,-23.1985,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007140,2,0.0,0.0,0,0.0,307,1.02723,-23.4317,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007141,2,0.0,0.0,0,0.0,307,1.0282,-23.8645,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007142,2,0.0,0.0,0,0.0,307,1.02764,-23.5993,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.7268,-95.0598
3007143,1,59.96,16.99,0,0.0,307,1.00226,-41.3476,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.1612,-95.1898
3007144,1,97.68,27.68,0,0.0,307,1.00121,-36.7182,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6898,-95.2524
3007145,1,143.78,40.74,0,286.73,307,1.03,-41.2567,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.9522,-95.2422
3007146,2,0.0,0.0,0,0.0,307,1.02789,-40.0806,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.9522,-95.2422
3007147,1,47.29,13.4,0,0.0,307,1.01618,-38.4676,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6522,-95.5462
3007148,1,59.46,16.85,0,0.0,307,0.994756,-40.3346,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8904,-95.3925
3007149,1,12.25,3.47,0,0.0,307,1.00296,-34.459,115.0,6,1.1,0.9,0.0,0,0,0,Texas,28.6956,-96.7942
3007150,1,0.0,0.0,0,178.37,307,1.03,-38.8128,230.0,5,1.1,0.9,0.0,0,0,0,Texas,30.4714,-95.3639
3007151,1,44.05,12.48,0,0.0,307,1.02213,-41.2384,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.4714,-95.3639
3007152,1,3.59,1.02,0,0.0,307,1.00345,-38.3947,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7338,-95.4333
3007153,1,26.21,7.42,0,0.0,307,0.999052,-28.1062,115.0,1,1.1,0.9,0.0,0,0,0,Texas,28.6234,-96.1899
3007154,1,58.6,16.6,0,0.0,307,1.00604,-41.0988,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.1882,-95.4163
3007155,1,78.41,22.22,0,0.0,307,0.994314,-38.6502,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6857,-95.4348
3007156,1,0.0,0.0,0,0.0,307,1.00625,-35.6551,230.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0622,-95.384
3007157,1,163.83,46.42,0,0.0,307,1.0008,-38.95,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0622,-95.384
3007158,1,78.37,22.2,0,0.0,307,0.985295,-39.9274,115.0,4,1.1,0.9,0.0,0,0,0,Texas,30.0531,-95.1579
3007159,1,0.0,0.0,0,0.0,307,1.02813,-31.5582,500.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007160,1,0.0,0.0,0,0.0,307,1.01698,-33.8367,230.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007161,1,137.54,38.97,0,0.0,307,1.009,-37.1761,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007162,2,0.0,0.0,0,0.0,307,1.03692,-30.6133,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007163,2,0.0,0.0,0,0.0,307,1.04,-30.0941,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007164,2,0.0,0.0,0,0.0,307,1.03791,-30.4935,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007165,2,0.0,0.0,0,0.0,307,1.03698,-30.5994,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007166,2,0.0,0.0,0,0.0,307,1.04,-29.8456,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007167,2,0.0,0.0,0,0.0,307,1.04,-29.4752,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007168,2,0.0,0.0,0,0.0,307,1.03824,-30.4606,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007169,2,0.0,0.0,0,0.0,307,1.03639,-30.6595,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007170,2,0.0,0.0,0,0.0,307,1.04,-29.3253,18.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9417,-95.5306
3007171,1,0.0,0.0,0,0.0,307,1.018,-31.8262,230.0,2,1.1,0.9,0.0,0,0,0,Texas,29.3914,-94.9201
3007172,1,91.12,25.82,0,0.0,307,1.02042,-33.9638,115.0,2,1.1,0.9,0.0,0,0,0,Texas,29.3914,-94.9201
3007173,1,112.54,31.89,0,0.0,307,0.985873,-40.7316,115.0,4,1.1,0.9,0.0,0,0,0,Texas,30.0468,-95.221
3007174,1,124.67,35.32,0,0.0,307,0.996478,-36.0457,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.5736,-95.1306
3007175,1,0.0,0.0,0,0.0,307,1.02626,-32.7343,500.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0409,-95.5289
3007176,1,0.0,0.0,0,0.0,307,1.01305,-35.0681,230.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0409,-95.5289
3007177,1,211.63,59.96,0,0.0,307,0.992887,-39.8126,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0409,-95.5289
3007178,1,122.49,34.71,0,0.0,307,0.991219,-40.762,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9347,-95.3949
3007179,1,58.29,16.52,0,0.0,307,0.998286,-37.6634,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.5373,-95.4746
3007180,1,91.45,25.91,0,0.0,307,1.00116,-39.1972,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7982,-95.4169
3007181,1,148.98,42.21,0,0.0,307,0.992386,-40.6693,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8815,-95.4526
3007182,1,2.07,0.59,0,0.0,307,0.9926,-40.5588,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7927,-96.0122
3007183,1,215.91,61.17,0,385.28,307,1.03,-40.1442,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7018,-95.5345
3007184,1,0.0,0.0,0,0.0,307,1.02025,-28.7704,230.0,3,1.1,0.9,0.0,0,0,0,Texas,29.4734,-95.5581
3007185,1,168.93,47.86,0,0.0,307,1.01056,-31.2455,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.4734,-95.5581
3007186,1,0.0,0.0,0,0.0,307,1.02491,-27.0133,500.0,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007187,1,0.0,0.0,0,0.0,307,1.01412,-31.4643,230.0,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007188,1,76.58,21.7,0,0.0,307,1.0078,-36.5332,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007189,2,0.0,0.0,0,0.0,307,1.0264,-26.856,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007190,2,0.0,0.0,0,0.0,307,1.03,-25.6257,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007191,2,0.0,0.0,0,0.0,307,1.02491,-27.0133,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007192,2,0.0,0.0,0,0.0,307,1.03,-26.323,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007193,2,0.0,0.0,0,0.0,307,1.02596,-26.9035,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007194,2,0.0,0.0,0,0.0,307,1.03,-25.1293,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007195,2,0.0,0.0,0,0.0,307,1.03,-24.8297,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007196,2,0.0,0.0,0,0.0,307,1.03,-25.8405,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007197,2,0.0,0.0,0,0.0,307,1.03,-26.261,13.8,3,1.1,0.9,0.0,0,0,0,Texas,29.721,-95.3954
3007198,1,86.12,24.4,0,215.23,307,1.03,-40.1946,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0617,-95.6815
3007199,1,0.0,0.0,0,0.0,307,1.0252,-31.5933,500.0,5,1.1,0.9,0.0,0,0,0,Texas,29.9978,-95.6694
3007200,1,0.0,0.0,0,0.0,307,1.01496,-35.7269,230.0,5,1.1,0.9,0.0,0,0,0,Texas,29.9978,-95.6694
3007201,1,216.79,61.42,0,0.0,307,1.01441,-39.3447,115.0,5,1.1,0.9,0.0,0,0,0,Texas,29.9978,-95.6694
3007202,1,35.93,10.18,0,0.0,307,0.99492,-43.0322,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0999,-96.0656
3007203,1,20.55,5.82,0,0.0,307,0.998984,-34.1218,115.0,1,1.1,0.9,0.0,0,0,0,Texas,29.1556,-95.6835
3007204,1,0.0,0.0,0,0.0,307,1.03447,-24.7887,500.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007205,1,0.0,0.0,0,0.0,307,1.02682,-27.9198,230.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007206,1,0.0,0.0,0,0.0,307,1.02636,-32.0725,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007207,2,0.0,0.0,0,0.0,307,1.03447,-24.7887,18.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007208,2,0.0,0.0,0,0.0,307,1.04,-21.0365,18.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007209,2,0.0,0.0,0,0.0,307,1.04,-22.192,18.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007210,2,0.0,0.0,0,0.0,307,1.04,-22.7178,18.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007211,2,0.0,0.0,0,0.0,307,1.04,-23.3002,18.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007212,2,0.0,0.0,0,0.0,307,1.04,-22.3657,18.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6744,-94.9139
3007213,1,68.5,19.41,0,0.0,307,1.00815,-35.926,115.0,2,1.1,0.9,0.0,0,0,0,Texas,29.3036,-95.0323
3007214,1,83.89,23.77,0,0.0,307,0.996745,-37.8899,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6669,-95.3351
3007215,1,104.88,29.72,0,0.0,307,0.99176,-41.4128,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.1782,-95.501
3007216,1,92.56,26.23,0,0.0,307,0.998116,-39.2143,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7715,-95.4111
3007217,1,76.39,21.64,0,0.0,307,1.00215,-39.3126,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.7732,-95.3143
3007218,1,48.11,13.63,0,0.0,307,0.991669,-42.8951,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.3062,-95.6864
3007219,1,1.25,0.36,0,0.0,307,1.00857,-36.8382,115.0,1,1.1,0.9,0.0,0,0,0,Texas,29.4164,-96.0854
3007220,1,141.27,40.03,0,0.0,307,1.00301,-39.2783,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6709,-95.586
3007221,1,169.58,48.05,0,0.0,307,1.00089,-38.9537,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6997,-95.5848
3007222,1,86.99,24.65,0,0.0,307,0.997906,-37.8887,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7218,-95.3183
3007223,1,49.62,14.06,0,0.0,307,1.00048,-39.238,115.0,5,1.1,0.9,0.0,0,0,0,Texas,29.9884,-95.5312
3007224,1,30.77,8.72,0,0.0,307,0.998279,-39.471,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7068,-95.4017
3007225,1,111.44,31.57,0,0.0,307,0.993842,-41.1685,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8586,-95.5808
3007226,1,45.25,12.82,0,0.0,307,1.00702,-38.7221,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6561,-95.3787
3007227,1,0.0,0.0,0,0.0,307,1.02827,-30.1057,500.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8275,-95.6599
3007228,1,0.0,0.0,0,0.0,307,1.01403,-34.0072,230.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8275,-95.6599
3007229,1,285.41,80.87,0,0.0,307,1.00904,-36.3714,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8275,-95.6599
3007230,1,7.37,2.09,0,0.0,307,1.01762,-38.5216,115.0,1,1.1,0.9,0.0,0,0,0,Texas,29.4644,-95.9662
3007231,1,50.85,14.41,0,0.0,307,1.00276,-34.9717,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6136,-95.1194
3007232,1,42.92,12.16,0,0.0,307,1.02343,-34.7555,115.0,2,1.1,0.9,0.0,0,0,0,Texas,29.3632,-94.9801
3007233,1,33.2,9.41,0,0.0,307,0.992697,-43.0964,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0796,-95.9323
3007234,1,77.31,21.9,0,0.0,307,1.00083,-41.085,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.1067,-95.2971
3007235,1,151.62,42.96,0,203.38,307,1.03,-42.4018,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9343,-95.7476
3007236,1,38.27,10.84,0,229.29,307,1.03,-41.1861,115.0,5,1.1,0.9,0.0,0,0,0,Texas,29.9878,-95.3534
3007237,1,15.09,4.28,0,0.0,307,0.99322,-38.8733,115.0,1,1.1,0.9,0.0,0,0,0,Texas,29.5924,-95.9553
3007238,1,47.85,13.56,0,120.3,307,1.03,-37.0075,115.0,4,1.1,0.9,0.0,0,0,0,Texas,30.0757,-94.7334
3007239,1,42.4,12.01,0,0.0,307,1.00469,-35.7912,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.8685,-94.603
3007240,1,107.69,30.51,0,0.0,307,1.01523,-39.4584,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6534,-95.4753
3007241,1,104.32,29.56,0,0.0,307,0.996648,-40.0001,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7712,-95.5118
3007242,1,80.14,22.71,0,0.0,307,0.99482,-40.0971,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9186,-95.4412
3007243,1,78.71,22.3,0,0.0,307,1.0022,-38.1869,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.9329,-95.0572
3007244,1,38.02,10.77,0,0.0,307,0.998528,-36.9845,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.4815,-95.3614
3007245,1,98.79,27.99,0,0.0,307,1.00159,-41.3028,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0082,-95.439
3007246,1,199.51,56.53,0,0.0,307,0.987081,-41.4493,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.9092,-95.6512
3007247,1,9.2,2.61,0,0.0,307,0.999109,-34.5566,115.0,1,1.1,0.9,0.0,0,0,0,Texas,29.2599,-95.6677
3007248,1,220.52,62.48,0,0.0,307,0.996189,-40.1588,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7363,-95.5233
3007249,1,71.82,20.35,0,0.0,307,0.997711,-39.1502,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8002,-95.3289
3007250,1,32.62,9.24,0,0.0,307,1.01073,-38.3021,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7536,-95.3598
3007251,1,35.62,10.09,0,0.0,307,0.999186,-42.8005,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.0476,-95.8337
3007252,1,0.0,0.0,0,0.0,307,1.02049,-30.1038,230.0,2,1.1,0.9,0.0,0,0,0,Texas,29.1749,-95.4501
3007253,1,90.93,25.76,0,0.0,307,1.00752,-33.3201,115.0,2,1.1,0.9,0.0,0,0,0,Texas,29.1749,-95.4501
3007254,1,50.13,14.2,0,0.0,307,1.01892,-42.2559,115.0,5,1.1,0.9,0.0,0,0,0,Texas,30.378,-95.3771
3007255,1,58.99,16.71,0,0.0,307,1.00578,-37.1759,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.741,-95.3913
3007256,1,86.86,24.61,0,0.0,307,0.99854,-38.2339,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.5835,-95.4607
3007257,1,127.15,36.03,0,0.0,307,0.995384,-36.9981,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.5616,-95.2797
3007258,1,42.99,12.18,0,0.0,307,1.00169,-38.2608,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.7401,-95.4464
3007259,1,146.05,41.38,0,0.0,307,1.00722,-37.8925,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.587,-95.2256
3007260,1,124.64,35.31,0,0.0,307,1.0046,-36.0477,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.8325,-95.0509
3007261,1,0.0,0.0,0,0.0,307,1.02135,-26.4114,230.0,1,1.1,0.9,0.0,0,0,0,Texas,28.7885,-95.8393
3007262,1,72.03,20.41,0,71.66,307,1.03,-28.5052,115.0,1,1.1,0.9,0.0,0,0,0,Texas,28.7885,-95.8393
3007263,1,0.0,0.0,0,0.0,307,1.02895,-25.0353,500.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007264,1,0.0,0.0,0,0.0,307,1.02282,-28.0155,230.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007265,1,62.91,17.82,0,0.0,307,1.00856,-33.3173,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007266,2,0.0,0.0,0,0.0,307,1.02654,-23.7608,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007267,2,0.0,0.0,0,0.0,307,1.0244,-22.8279,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007268,2,0.0,0.0,0,0.0,307,1.02768,-24.3481,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007269,2,0.0,0.0,0,0.0,307,1.02471,-23.0503,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007270,2,0.0,0.0,0,0.0,307,1.02671,-23.8521,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.6225,-95.0458
3007271,1,28.45,8.06,0,0.0,307,0.998057,-40.9203,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8485,-95.9771
3007272,1,45.88,13.0,0,0.0,307,0.999678,-37.735,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.6187,-95.3242
3007273,1,39.39,11.16,0,202.18,307,1.03,-35.4774,115.0,2,1.1,0.9,0.0,0,0,0,Texas,29.3992,-94.9973
3007274,1,0.0,0.0,0,0.0,307,1.01666,-33.7038,230.0,6,1.1,0.9,0.0,0,0,0,Texas,28.6767,-97.1987
3007275,1,42.31,11.99,0,0.0,307,1.01479,-35.4467,115.0,6,1.1,0.9,0.0,0,0,0,Texas,28.6767,-97.1987
3007276,1,88.67,25.12,0,608.96,307,1.03,-39.9034,115.0,3,1.1,0.9,0.0,0,0,0,Texas,29.8316,-95.3796
3007277,1,15.99,4.53,0,36.33,307,1.03,-35.884,115.0,6,1.1,0.9,0.0,0,0,0,Texas,29.0209,-96.4898
3007278,1,0.0,0.0,0,0.0,307,1.01713,-30.1984,230.0,4,1.1,0.9,0.0,0,0,0,Texas,29.8247,-94.9197
3007279,1,148.52,42.08,0,0.0,307,1.01466,-33.5425,115.0,4,1.1,0.9,0.0,0,0,0,Texas,29.8247,-94.9197
3007280,2,0.0,0.0,0,0.0,307,1.01713,-30.1984,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.8247,-94.9197
3007281,2,0.0,0.0,0,0.0,307,1.01713,-30.1984,13.8,4,1.1,0.9,0.0,0,0,0,Texas,29.8247,-94.9197
